           Time Step     Kinetic Energy eV     Potential Energy eV       Total Energy eV
                1737           58.2198414          -84.6735454          -26.4537041
                1738           58.2264355          -84.6801396          -26.4537041
                1739           58.2330013          -84.6867054          -26.4537041
                1740           58.2395388          -84.6932428          -26.4537041
                1741           58.2460479          -84.6997519          -26.4537041
                1742           58.2525287          -84.7062328          -26.4537041
                1743           58.2589812          -84.7126854          -26.4537042
                1744           58.2654055          -84.7191097          -26.4537041
                1745           58.2718018          -84.7255059          -26.4537041
                1746           58.2781700          -84.7318742          -26.4537042
                1747           58.2845103          -84.7382145          -26.4537042
                1748           58.2908227          -84.7445269          -26.4537042
                1749           58.2971071          -84.7508113          -26.4537042
                1750           58.3033635          -84.7570676          -26.4537041
                1751           58.3095921          -84.7632962          -26.4537041
                1752           58.3157931          -84.7694971          -26.4537040
                1753           58.3219665          -84.7756704          -26.4537040
                1754           58.3281121          -84.7818160          -26.4537039
                1755           58.3342301          -84.7879341          -26.4537039
                1756           58.3403206          -84.7940245          -26.4537039
                1757           58.3463833          -84.8000872          -26.4537039
                1758           58.3524183          -84.8061222          -26.4537039
                1759           58.3584258          -84.8121298          -26.4537040
                1760           58.3644058          -84.8181098          -26.4537040
                1761           58.3703582          -84.8240622          -26.4537040
                1762           58.3762829          -84.8299869          -26.4537040
                1763           58.3821805          -84.8358844          -26.4537040
                1764           58.3880513          -84.8417554          -26.4537042
                1765           58.3938952          -84.8475993          -26.4537041
                1766           58.3997120          -84.8534161          -26.4537041
                1767           58.4055016          -84.8592057          -26.4537041
                1768           58.4112639          -84.8649680          -26.4537041
                1769           58.4169991          -84.8707032          -26.4537042
                1770           58.4227072          -84.8764113          -26.4537041
                1771           58.4283883          -84.8820924          -26.4537041
                1772           58.4340427          -84.8877469          -26.4537041
                1773           58.4396707          -84.8933748          -26.4537042
                1774           58.4452720          -84.8989761          -26.4537041
                1775           58.4508470          -84.9045510          -26.4537040
                1776           58.4563958          -84.9100998          -26.4537040
                1777           58.4619180          -84.9156221          -26.4537041
                1778           58.4674136          -84.9211176          -26.4537041
                1779           58.4728825          -84.9265866          -26.4537041
                1780           58.4783250          -84.9320291          -26.4537041
                1781           58.4837410          -84.9374450          -26.4537041
                1782           58.4891306          -84.9428348          -26.4537041
                1783           58.4944939          -84.9481980          -26.4537041
                1784           58.4998310          -84.9535351          -26.4537041
                1785           58.5051422          -84.9588463          -26.4537041
                1786           58.5104275          -84.9641317          -26.4537042
                1787           58.5156871          -84.9693914          -26.4537042
                1788           58.5209210          -84.9746253          -26.4537042
                1789           58.5261292          -84.9798335          -26.4537043
                1790           58.5313117          -84.9850160          -26.4537043
                1791           58.5364684          -84.9901728          -26.4537044
                1792           58.5415994          -84.9953038          -26.4537044
                1793           58.5467046          -85.0004089          -26.4537043
                1794           58.5517843          -85.0054886          -26.4537043
                1795           58.5568385          -85.0105428          -26.4537043
                1796           58.5618673          -85.0155716          -26.4537043
                1797           58.5668708          -85.0205751          -26.4537043
                1798           58.5718490          -85.0255533          -26.4537043
                1799           58.5768022          -85.0305065          -26.4537043
                1800           58.5817305          -85.0354347          -26.4537042
                1801           58.5866340          -85.0403382          -26.4537042
                1802           58.5915124          -85.0452166          -26.4537042
                1803           58.5963658          -85.0500700          -26.4537042
                1804           58.6011944          -85.0548985          -26.4537041
                1805           58.6059981          -85.0597023          -26.4537042
                1806           58.6107770          -85.0644812          -26.4537042
                1807           58.6155313          -85.0692355          -26.4537042
                1808           58.6202612          -85.0739653          -26.4537041
                1809           58.6249666          -85.0786707          -26.4537041
                1810           58.6296474          -85.0833515          -26.4537041
                1811           58.6343037          -85.0880078          -26.4537041
                1812           58.6389358          -85.0926399          -26.4537041
                1813           58.6435438          -85.0972480          -26.4537041
                1814           58.6481279          -85.1018321          -26.4537042
                1815           58.6526880          -85.1063922          -26.4537042
                1816           58.6572242          -85.1109284          -26.4537042
                1817           58.6617365          -85.1154405          -26.4537040
                1818           58.6662251          -85.1199291          -26.4537041
                1819           58.6706899          -85.1243941          -26.4537042
                1820           58.6751310          -85.1288352          -26.4537041
                1821           58.6795485          -85.1332526          -26.4537041
                1822           58.6839422          -85.1376464          -26.4537042
                1823           58.6883126          -85.1420168          -26.4537042
                1824           58.6926598          -85.1463640          -26.4537042
                1825           58.6969838          -85.1506879          -26.4537041
                1826           58.7012845          -85.1549887          -26.4537042
                1827           58.7055621          -85.1592662          -26.4537042
                1828           58.7098165          -85.1635206          -26.4537041
                1829           58.7140481          -85.1677522          -26.4537041
                1830           58.7182569          -85.1719610          -26.4537041
                1831           58.7224430          -85.1761470          -26.4537040
                1832           58.7266063          -85.1803104          -26.4537041
                1833           58.7307470          -85.1844511          -26.4537041
                1834           58.7348652          -85.1885692          -26.4537040
                1835           58.7389609          -85.1926648          -26.4537040
                1836           58.7430344          -85.1967384          -26.4537040
                1837           58.7470858          -85.2007899          -26.4537040
                1838           58.7511150          -85.2048191          -26.4537041
                1839           58.7551223          -85.2088264          -26.4537041
                1840           58.7591078          -85.2128120          -26.4537042
                1841           58.7630714          -85.2167756          -26.4537042
                1842           58.7670132          -85.2207174          -26.4537042
                1843           58.7709331          -85.2246374          -26.4537043
                1844           58.7748314          -85.2285356          -26.4537042
                1845           58.7787079          -85.2324121          -26.4537043
                1846           58.7825627          -85.2362669          -26.4537041
                1847           58.7863963          -85.2401005          -26.4537042
                1848           58.7902086          -85.2439128          -26.4537042
                1849           58.7939998          -85.2477039          -26.4537042
                1850           58.7977700          -85.2514743          -26.4537043
                1851           58.8015194          -85.2552237          -26.4537043
                1852           58.8052480          -85.2589523          -26.4537043
                1853           58.8089558          -85.2626602          -26.4537044
                1854           58.8126432          -85.2663476          -26.4537044
                1855           58.8163099          -85.2700144          -26.4537044
                1856           58.8199560          -85.2736605          -26.4537045
                1857           58.8235815          -85.2772860          -26.4537045
                1858           58.8271867          -85.2808912          -26.4537045
                1859           58.8307714          -85.2844758          -26.4537044
                1860           58.8343360          -85.2880403          -26.4537044
                1861           58.8378805          -85.2915848          -26.4537044
                1862           58.8414048          -85.2951091          -26.4537043
                1863           58.8449089          -85.2986132          -26.4537043
                1864           58.8483932          -85.3020974          -26.4537043
                1865           58.8518575          -85.3055618          -26.4537043
                1866           58.8553022          -85.3090063          -26.4537041
                1867           58.8587274          -85.3124316          -26.4537042
                1868           58.8621329          -85.3158371          -26.4537042
                1869           58.8655189          -85.3192230          -26.4537042
                1870           58.8688855          -85.3225896          -26.4537042
                1871           58.8722325          -85.3259366          -26.4537041
                1872           58.8755601          -85.3292643          -26.4537042
                1873           58.8788685          -85.3325727          -26.4537042
                1874           58.8821578          -85.3358620          -26.4537042
                1875           58.8854281          -85.3391323          -26.4537043
                1876           58.8886794          -85.3423836          -26.4537042
                1877           58.8919118          -85.3456160          -26.4537042
                1878           58.8951256          -85.3488298          -26.4537041
                1879           58.8983210          -85.3520252          -26.4537042
                1880           58.9014982          -85.3552024          -26.4537042
                1881           58.9046569          -85.3583611          -26.4537042
                1882           58.9077971          -85.3615013          -26.4537042
                1883           58.9109192          -85.3646235          -26.4537044
                1884           58.9140232          -85.3677276          -26.4537043
                1885           58.9171091          -85.3708134          -26.4537043
                1886           58.9201772          -85.3738815          -26.4537043
                1887           58.9232275          -85.3769318          -26.4537043
                1888           58.9262599          -85.3799642          -26.4537043
                1889           58.9292745          -85.3829788          -26.4537043
                1890           58.9322715          -85.3859758          -26.4537043
                1891           58.9352510          -85.3889554          -26.4537044
                1892           58.9382131          -85.3919175          -26.4537045
                1893           58.9411575          -85.3948620          -26.4537045
                1894           58.9440845          -85.3977889          -26.4537045
                1895           58.9469942          -85.4006987          -26.4537045
                1896           58.9498869          -85.4035914          -26.4537045
                1897           58.9527628          -85.4064673          -26.4537045
                1898           58.9556222          -85.4093267          -26.4537045
                1899           58.9584648          -85.4121693          -26.4537045
                1900           58.9612905          -85.4149950          -26.4537044
                1901           58.9640995          -85.4178039          -26.4537045
                1902           58.9668918          -85.4205963          -26.4537045
                1903           58.9696679          -85.4233724          -26.4537045
                1904           58.9724279          -85.4261326          -26.4537046
                1905           58.9751718          -85.4288765          -26.4537047
                1906           58.9778992          -85.4316039          -26.4537047
                1907           58.9806104          -85.4343152          -26.4537048
                1908           58.9833054          -85.4370101          -26.4537047
                1909           58.9859844          -85.4396892          -26.4537048
                1910           58.9886472          -85.4423520          -26.4537047
                1911           58.9912942          -85.4449990          -26.4537048
                1912           58.9939253          -85.4476300          -26.4537048
                1913           58.9965404          -85.4502450          -26.4537047
                1914           58.9991397          -85.4528445          -26.4537047
                1915           59.0017236          -85.4554283          -26.4537047
                1916           59.0042919          -85.4579965          -26.4537046
                1917           59.0068447          -85.4605494          -26.4537047
                1918           59.0093823          -85.4630870          -26.4537047
                1919           59.0119048          -85.4656096          -26.4537048
                1920           59.0144122          -85.4681170          -26.4537048
                1921           59.0169046          -85.4706094          -26.4537048
                1922           59.0193822          -85.4730870          -26.4537047
                1923           59.0218449          -85.4755497          -26.4537047
                1924           59.0242928          -85.4779975          -26.4537048
                1925           59.0267258          -85.4804306          -26.4537048
                1926           59.0291441          -85.4828490          -26.4537049
                1927           59.0315476          -85.4852524          -26.4537048
                1928           59.0339364          -85.4876412          -26.4537049
                1929           59.0363106          -85.4900154          -26.4537047
                1930           59.0386703          -85.4923751          -26.4537048
                1931           59.0410156          -85.4947203          -26.4537048
                1932           59.0433464          -85.4970511          -26.4537048
                1933           59.0456629          -85.4993677          -26.4537048
                1934           59.0479653          -85.5016701          -26.4537048
                1935           59.0502537          -85.5039582          -26.4537045
                1936           59.0525284          -85.5062328          -26.4537045
                1937           59.0547893          -85.5084936          -26.4537044
                1938           59.0570363          -85.5107407          -26.4537044
                1939           59.0592694          -85.5129737          -26.4537044
                1940           59.0614887          -85.5151931          -26.4537044
                1941           59.0636943          -85.5173986          -26.4537043
                1942           59.0658865          -85.5195908          -26.4537043
                1943           59.0680652          -85.5217696          -26.4537044
                1944           59.0702305          -85.5239348          -26.4537043
                1945           59.0723826          -85.5260868          -26.4537043
                1946           59.0745215          -85.5282258          -26.4537044
                1947           59.0766472          -85.5303516          -26.4537043
                1948           59.0787598          -85.5324641          -26.4537043
                1949           59.0808592          -85.5345635          -26.4537043
                1950           59.0829454          -85.5366497          -26.4537044
                1951           59.0850187          -85.5387230          -26.4537044
                1952           59.0870795          -85.5407839          -26.4537045
                1953           59.0891277          -85.5428321          -26.4537044
                1954           59.0911632          -85.5448676          -26.4537043
                1955           59.0931862          -85.5468904          -26.4537042
                1956           59.0951965          -85.5489007          -26.4537041
                1957           59.0971942          -85.5508983          -26.4537042
                1958           59.0991795          -85.5528837          -26.4537042
                1959           59.1011526          -85.5548568          -26.4537042
                1960           59.1031134          -85.5568176          -26.4537042
                1961           59.1050619          -85.5587661          -26.4537042
                1962           59.1069982          -85.5607025          -26.4537043
                1963           59.1089225          -85.5626267          -26.4537043
                1964           59.1108347          -85.5645390          -26.4537044
                1965           59.1127350          -85.5664393          -26.4537044
                1966           59.1146235          -85.5683277          -26.4537042
                1967           59.1165004          -85.5702046          -26.4537042
                1968           59.1183655          -85.5720698          -26.4537043
                1969           59.1202188          -85.5739231          -26.4537043
                1970           59.1220606          -85.5757648          -26.4537042
                1971           59.1238906          -85.5775949          -26.4537043
                1972           59.1257090          -85.5794132          -26.4537042
                1973           59.1275156          -85.5812199          -26.4537043
                1974           59.1293107          -85.5830150          -26.4537043
                1975           59.1310945          -85.5847988          -26.4537043
                1976           59.1328672          -85.5865714          -26.4537042
                1977           59.1346287          -85.5883329          -26.4537042
                1978           59.1363788          -85.5900830          -26.4537042
                1979           59.1381175          -85.5918217          -26.4537042
                1980           59.1398451          -85.5935492          -26.4537041
                1981           59.1415617          -85.5952658          -26.4537041
                1982           59.1432676          -85.5969717          -26.4537041
                1983           59.1449626          -85.5986668          -26.4537041
                1984           59.1466471          -85.6003512          -26.4537042
                1985           59.1483213          -85.6020253          -26.4537041
                1986           59.1499848          -85.6036889          -26.4537041
                1987           59.1516374          -85.6053415          -26.4537041
                1988           59.1532792          -85.6069833          -26.4537041
                1989           59.1549105          -85.6086146          -26.4537041
                1990           59.1565313          -85.6102354          -26.4537041
                1991           59.1581416          -85.6118455          -26.4537040
                1992           59.1597416          -85.6134455          -26.4537040
                1993           59.1613312          -85.6150352          -26.4537040
                1994           59.1629105          -85.6166144          -26.4537040
                1995           59.1644795          -85.6181835          -26.4537040
                1996           59.1660383          -85.6197422          -26.4537039
                1997           59.1675867          -85.6212907          -26.4537039
                1998           59.1691250          -85.6228290          -26.4537040
                1999           59.1706532          -85.6243572          -26.4537040
                2000           59.1721714          -85.6258753          -26.4537040
