           Time Step     Kinetic Energy eV     Potential Energy eV       Total Energy eV         Current Temp
               14101           56.7867534          -34.8502682           21.9364852          137.3792777
               14102           56.7177817          -34.7795957           21.9381861          137.2124205
               14103           56.6452278          -34.7057994           21.9394284          137.0368971
               14104           56.5769031          -34.6373283           21.9395747          136.8716049
               14105           56.5201983          -34.5802881           21.9399102          136.7344240
               14106           56.4812476          -34.5413562           21.9398914          136.6401940
               14107           56.4642270          -34.5240097           21.9402173          136.5990174
               14108           56.4708807          -34.5313613           21.9395194          136.6151142
               14109           56.5003258          -34.5604191           21.9399067          136.6863482
               14110           56.5491580          -34.6098437           21.9393142          136.8044836
               14111           56.6118318          -34.6739025           21.9379293          136.9561050
               14112           56.6812946          -34.7432394           21.9380552          137.1241503
               14113           56.7497928          -34.8128416           21.9369512          137.2898620
               14114           56.8097466          -34.8739747           21.9357719          137.4349032
               14115           56.8546130          -34.9181528           21.9364602          137.5434446
               14116           56.8796204          -34.9435189           21.9361014          137.6039427
               14117           56.8823118          -34.9456725           21.9366392          137.6104537
               14118           56.8628237          -34.9261818           21.9366420          137.5633081
               14119           56.8238627          -34.8868549           21.9370079          137.4690531
               14120           56.7703886          -34.8337005           21.9366881          137.3396877
               14121           56.7090470          -34.7719574           21.9370896          137.1912894
               14122           56.6474083          -34.7097886           21.9376197          137.0421721
               14123           56.5931007          -34.6554885           21.9376123          136.9107905
               14124           56.5529333          -34.6149069           21.9380264          136.8136169
               14125           56.5321158          -34.5938316           21.9382842          136.7632551
               14126           56.5336700          -34.5959045           21.9377655          136.7670149
               14127           56.5580802          -34.6212347           21.9368455          136.8260684
               14128           56.6032367          -34.6661820           21.9370546          136.9353115
               14129           56.6646829          -34.7276565           21.9370264          137.0839630
               14130           56.7361305          -34.7992502           21.9368803          137.2568101
               14131           56.8101752          -34.8736412           21.9365340          137.4359400
               14132           56.8791468          -34.9422825           21.9368643          137.6027971
               14133           56.9359963          -34.9995173           21.9364790          137.7403281
               14134           56.9751009          -35.0385271           21.9365739          137.8349305
               14135           56.9929177          -35.0573272           21.9355905          137.8780332
               14136           56.9883932          -35.0518756           21.9365175          137.8670873
               14137           56.9630778          -35.0262758           21.9368019          137.8058440
               14138           56.9209546          -34.9837886           21.9371661          137.7039391
               14139           56.8679957          -34.9318007           21.9361950          137.5758201
               14140           56.8114722          -34.8742707           21.9372015          137.4390777
               14141           56.7591245          -34.8219831           21.9371414          137.3124375
               14142           56.7182819          -34.7814394           21.9368425          137.2136305
               14143           56.6950171          -34.7572704           21.9377467          137.1573480
               14144           56.6934524          -34.7567137           21.9367387          137.1535626
               14145           56.7152836          -34.7784017           21.9368819          137.2063770
               14146           56.7595827          -34.8234418           21.9361410          137.3135460
               14147           56.8228944          -34.8873452           21.9355492          137.4667105
               14148           56.8996234          -34.9639700           21.9356535          137.6523344
               14149           56.9826711          -35.0474498           21.9352213          137.8532445
               14150           57.0642318          -35.1289925           21.9352393          138.0505572
               14151           57.1366753          -35.2019261           21.9347492          138.2258135
               14152           57.1934238          -35.2577205           21.9357033          138.3631002
               14153           57.2296922          -35.2938897           21.9358025          138.4508411
               14154           57.2430230          -35.3068238           21.9361993          138.4830913
               14155           57.2335742          -35.2973553           21.9362189          138.4602325
               14156           57.2040918          -35.2681006           21.9359911          138.3889083
               14157           57.1595889          -35.2240754           21.9355135          138.2812463
               14158           57.1067657          -35.1706892           21.9360765          138.1534558
               14159           57.0532378          -35.1170008           21.9362370          138.0239603
               14160           57.0066652          -35.0693166           21.9373486          137.9112911
               14161           56.9738635          -35.0360940           21.9377695          137.8319369
               14162           56.9600138          -35.0224077           21.9376061          137.7984316
               14163           56.9680642          -35.0301478           21.9379164          137.8179073
               14164           56.9983902          -35.0605830           21.9378072          137.8912723
               14165           57.0487452          -35.1103378           21.9384074          138.0130919
               14166           57.1145074          -35.1766487           21.9378587          138.1721846
               14167           57.1892025          -35.2520461           21.9371564          138.3528881
               14168           57.2652471          -35.3299101           21.9353370          138.5368561
               14169           57.3348133          -35.4004648           21.9343484          138.7051514
               14170           57.3907164          -35.4560015           21.9347149          138.8403932
               14171           57.4272417          -35.4924376           21.9348041          138.9287557
               14172           57.4407982          -35.5073117           21.9334866          138.9615518
               14173           57.4303311          -35.4973055           21.9330257          138.9362296
               14174           57.3974352          -35.4643698           21.9330654          138.8566473
               14175           57.3461715          -35.4129710           21.9332006          138.7326296
               14176           57.2826163          -35.3500531           21.9325631          138.5788758
               14177           57.2141534          -35.2815011           21.9326523          138.4132495
               14178           57.1486276          -35.2155776           21.9330500          138.2547286
               14179           57.0934527          -35.1598467           21.9336060          138.1212487
               14180           57.0547578          -35.1216647           21.9330931          138.0276376
               14181           57.0366905          -35.1033164           21.9333742          137.9839289
               14182           57.0409355          -35.1082022           21.9327333          137.9941983
               14183           57.0665194          -35.1344580           21.9320615          138.0560914
               14184           57.1099280          -35.1792208           21.9307072          138.1611061
               14185           57.1655019          -35.2346260           21.9308759          138.2955513
               14186           57.2260909          -35.2960705           21.9300204          138.4421288
               14187           57.2838767          -35.3537463           21.9301304          138.5819251
               14188           57.3312618          -35.4017615           21.9295002          138.6965596
               14189           57.3617510          -35.4329187           21.9288323          138.7703196
               14190           57.3707084          -35.4413974           21.9293110          138.7919895
               14191           57.3558842          -35.4266651           21.9292191          138.7561265
               14192           57.3176795          -35.3875503           21.9301292          138.6637013
               14193           57.2591171          -35.3300973           21.9290198          138.5220262
               14194           57.1855104          -35.2568625           21.9286480          138.3439561
               14195           57.1038611          -35.1739161           21.9299450          138.1464289
               14196           57.0220673          -35.0918388           21.9302286          137.9485524
               14197           56.9480347          -35.0179779           21.9300568          137.7694516
               14198           56.8887762          -34.9594690           21.9293071          137.6260926
               14199           56.8496133          -34.9203406           21.9292727          137.5313492
               14200           56.8335781          -34.9040214           21.9295568          137.4925567
               14201           56.8410740          -34.9109109           21.9301631          137.5106909
               14202           56.8698294          -34.9410135           21.9288159          137.5802562
               14203           56.9151666          -34.9871652           21.9280014          137.6899366
               14204           56.9705396          -35.0413879           21.9291517          137.8238958
               14205           57.0282828          -35.1001545           21.9281283          137.9635888
               14206           57.0804905          -35.1534031           21.9270874          138.0898903
               14207           57.1199273          -35.1937269           21.9262004          138.1852966
               14208           57.1408569          -35.2146410           21.9262159          138.2359297
               14209           57.1396926          -35.2133285           21.9263642          138.2331130
               14210           57.1154131          -35.1883169           21.9270962          138.1743756
               14211           57.0696780          -35.1421337           21.9275444          138.0637328
               14212           57.0066330          -35.0794512           21.9271818          137.9112134
               14213           56.9324350          -35.0039805           21.9284545          137.7317126
               14214           56.8545477          -34.9253087           21.9292391          137.5432867
               14215           56.7808774          -34.8510346           21.9298428          137.3650623
               14216           56.7188630          -34.7897307           21.9291323          137.2150364
               14217           56.6746250          -34.7455692           21.9290559          137.1080152
               14218           56.6522536          -34.7230824           21.9291711          137.0538939
               14219           56.6533370          -34.7239099           21.9294270          137.0565148
               14220           56.6767733          -34.7484160           21.9283573          137.1132123
               14221           56.7188934          -34.7916598           21.9272335          137.2151098
               14222           56.7738786          -34.8467689           21.9271097          137.3481309
               14223           56.8344200          -34.9069788           21.9274411          137.4945932
               14224           56.8925525          -34.9654849           21.9270676          137.6352282
               14225           56.9405614          -35.0135542           21.9270072          137.7513720
               14226           56.9718631          -35.0452694           21.9265937          137.8270976
               14227           56.9817707          -35.0545540           21.9272167          137.8510661
               14228           56.9680284          -35.0417369           21.9262915          137.8178205
               14229           56.9310697          -35.0051739           21.9258957          137.7284095
               14230           56.8739709          -34.9471202           21.9268506          137.5902754
               14231           56.8021018          -34.8743073           21.9277946          137.4164088
               14232           56.7225190          -34.7935374           21.9289816          137.2238810
               14233           56.6431616          -34.7143497           21.9288119          137.0318984
               14234           56.5719479          -34.6418553           21.9300925          136.8596172
               14235           56.5158719          -34.5854720           21.9304000          136.7239576
               14236           56.4802007          -34.5503678           21.9298330          136.6376614
               14237           56.4678690          -34.5380283           21.9298408          136.6078283
               14238           56.4791496          -34.5489889           21.9301607          136.6351185
               14239           56.5116116          -34.5815786           21.9300330          136.7136510
               14240           56.5603904          -34.6312337           21.9291567          136.8316573
               14241           56.6187431          -34.6900414           21.9287017          136.9728249
               14242           56.6788078          -34.7509089           21.9278989          137.1181342
               14243           56.7325013          -34.8041441           21.9283573          137.2480304
               14244           56.7724355          -34.8449608           21.9274748          137.3446397
               14245           56.7927486          -34.8649984           21.9277502          137.3937813
               14246           56.7897745          -34.8626882           21.9270864          137.3865865
               14247           56.7624570          -34.8348433           21.9276138          137.3204996
               14248           56.7124656          -34.7847097           21.9277559          137.1995595
               14249           56.6439998          -34.7162787           21.9277211          137.0339262
               14250           56.5633032          -34.6355181           21.9277851          136.8387039
               14251           56.4779555          -34.5492773           21.9286782          136.6322295
               14252           56.3960024          -34.4672137           21.9287886          136.4339676
               14253           56.3250332          -34.3951276           21.9299056          136.2622779
               14254           56.2713193          -34.3414924           21.9298269          136.1323326
               14255           56.2391006          -34.3105138           21.9285868          136.0543886
               14256           56.2300992          -34.3024339           21.9276653          136.0326124
               14257           56.2433332          -34.3160386           21.9272946          136.0646283
               14258           56.2752376          -34.3487950           21.9264426          136.1418118
               14259           56.3200776          -34.3940041           21.9260736          136.2502894
               14260           56.3706188          -34.4454844           21.9251343          136.3725592
               14261           56.4189615          -34.4950777           21.9238838          136.4895106
               14262           56.4574570          -34.5342778           21.9231792          136.5826394
               14263           56.4795944          -34.5569918           21.9226026          136.6361945
               14264           56.4807572          -34.5580278           21.9227294          136.6390076
               14265           56.4587674          -34.5354848           21.9232826          136.5858095
               14266           56.4141501          -34.4918905           21.9222595          136.4778707
               14267           56.3500874          -34.4272196           21.9228678          136.3228894
               14268           56.2720700          -34.3482065           21.9238635          136.1341487
               14269           56.1872877          -34.2625993           21.9246884          135.9290422
               14270           56.1038231          -34.1783912           21.9254319          135.7271236
               14271           56.0297409          -34.1034209           21.9263199          135.5479027
               14272           55.9721754          -34.0443634           21.9278120          135.4086396
               14273           55.9365214          -34.0081303           21.9283911          135.3223850
               14274           55.9258279          -33.9979702           21.9278577          135.2965150
               14275           55.9404541          -34.0127208           21.9277332          135.3318989
               14276           55.9780274          -34.0516063           21.9264211          135.4227968
               14277           56.0337074          -34.1072774           21.9264300          135.5574986
               14278           56.1007279          -34.1757398           21.9249881          135.7196357
               14279           56.1711669          -34.2478471           21.9233198          135.8900425
               14280           56.2368471          -34.3144759           21.9223712          136.0489370
               14281           56.2902611          -34.3688904           21.9213707          136.1781568
               14282           56.3254164          -34.4045262           21.9208902          136.2632051
               14283           56.3385177          -34.4176416           21.9208761          136.2948998
               14284           56.3283896          -34.4075662           21.9208233          136.2703977
               14285           56.2966028          -34.3754489           21.9211538          136.1934986
               14286           56.2472982          -34.3254028           21.9218954          136.0742205
               14287           56.1867060          -34.2641342           21.9225718          135.9276350
               14288           56.1224240          -34.1988864           21.9235376          135.7721231
               14289           56.0625483          -34.1386087           21.9239397          135.6272710
               14290           56.0147486          -34.0893661           21.9253825          135.5116332
               14291           55.9853822          -34.0608179           21.9245644          135.4405898
               14292           55.9787606          -34.0541117           21.9246489          135.4245707
               14293           55.9966575          -34.0721761           21.9244814          135.4678670
               14294           56.0380995          -34.1144350           21.9236645          135.5681241
               14295           56.0994696          -34.1764609           21.9230088          135.7165916
               14296           56.1749217          -34.2529553           21.9219664          135.8991262
               14297           56.2570458          -34.3348817           21.9221641          136.0978019
               14298           56.3377103          -34.4169391           21.9207712          136.2929465
               14299           56.4089923          -34.4892206           21.9197717          136.4653930
               14300           56.4640807          -34.5438900           21.9201907          136.5986635
               14301           56.4980492          -34.5780381           21.9200111          136.6808405
               14302           56.5084345          -34.5887243           21.9197101          136.7059647
               14303           56.4955165          -34.5761036           21.9194130          136.6747136
               14304           56.4622850          -34.5422798           21.9200053          136.5943195
               14305           56.4141032          -34.4926295           21.9214737          136.4777572
               14306           56.3581039          -34.4360167           21.9220872          136.3422831
               14307           56.3023756          -34.3811562           21.9212194          136.2074644
               14308           56.2550401          -34.3343219           21.9207183          136.0929498
               14309           56.2233298          -34.3025138           21.9208160          136.0162358
               14310           56.2127503          -34.2911738           21.9215765          135.9906418
               14311           56.2264585          -34.3055575           21.9209009          136.0238047
               14312           56.2648950          -34.3443638           21.9205312          136.1167908
               14313           56.3257279          -34.4051947           21.9205332          136.2639585
               14314           56.4041217          -34.4831694           21.9209523          136.4536098
               14315           56.4932785          -34.5727606           21.9205179          136.6692993
               14316           56.5852121          -34.6657210           21.9194911          136.8917062
               14317           56.6716492          -34.7520626           21.9195866          137.1008160
               14318           56.7449687          -34.8263655           21.9186032          137.2781916
               14319           56.7990727          -34.8817693           21.9173033          137.4090806
               14320           56.8300719          -34.9122490           21.9178229          137.4840744
               14321           56.8367266          -34.9178758           21.9188507          137.5001735
               14322           56.8205804          -34.9014290           21.9191514          137.4611124
               14323           56.7857677          -34.8667506           21.9190171          137.3768931
               14324           56.7385407          -34.8195936           21.9189471          137.2626410
               14325           56.6865479          -34.7653998           21.9211481          137.1368593
               14326           56.6379477          -34.7163606           21.9215872          137.0192850
               14327           56.6004718          -34.6781424           21.9223294          136.9286228
               14328           56.5805350          -34.6580151           21.9225199          136.8803913
               14329           56.5824961          -34.6595002           21.9229960          136.8851358
               14330           56.6081557          -34.6845390           21.9236167          136.9472118
               14331           56.6565479          -34.7320686           21.9244793          137.0642828
               14332           56.7240486          -34.8002042           21.9238443          137.2275813
               14333           56.8047855          -34.8809143           21.9238712          137.4229011
               14334           56.8913096          -34.9684681           21.9228415          137.6322215
               14335           56.9754380          -35.0527144           21.9227236          137.8357460
               14336           57.0491827          -35.1283312           21.9208515          138.0141501
               14337           57.1056617          -35.1848499           21.9208118          138.1507848
               14338           57.1398813          -35.2188745           21.9210068          138.2335696
               14339           57.1492952          -35.2285764           21.9207188          138.2563436
               14340           57.1340820          -35.2142004           21.9198815          138.2195396
               14341           57.0971189          -35.1774909           21.9196280          138.1301181
               14342           57.0436464          -35.1224644           21.9211820          138.0007566
               14343           56.9806672          -35.0586667           21.9220004          137.8483964
               14344           56.9161311          -34.9936905           21.9224406          137.6922700
               14345           56.8580126          -34.9357537           21.9222589          137.5516689
               14346           56.8134013          -34.8900634           21.9233379          137.4437446
               14347           56.7876859          -34.8645779           21.9231081          137.3815337
               14348           56.7839294          -34.8613161           21.9226133          137.3724458
               14349           56.8025168          -34.8817285           21.9207884          137.4174128
               14350           56.8410983          -34.9205285           21.9205698          137.5107496
               14351           56.8948588          -34.9751211           21.9197378          137.6408078
               14352           56.9570691          -35.0376273           21.9194418          137.7913077
               14353           57.0198466          -35.1010216           21.9188250          137.9431799
               14354           57.0750613          -35.1559472           21.9191141          138.0767560
               14355           57.1152730          -35.1963806           21.9188924          138.1740367
               14356           57.1345794          -35.2160499           21.9185295          138.2207430
               14357           57.1292967          -35.2115213           21.9177755          138.2079632
               14358           57.0983984          -35.1807056           21.9176928          138.1332136
               14359           57.0436411          -35.1255313           21.9181098          138.0007439
               14360           56.9693741          -35.0500694           21.9193047          137.8210762
               14361           56.8820505          -34.9610501           21.9210004          137.6098217
               14362           56.7895056          -34.8670725           21.9224331          137.3859358
               14363           56.7000737          -34.7770342           21.9230395          137.1695809
               14364           56.6216463          -34.6987750           21.9228713          136.9798483
               14365           56.5607842          -34.6374328           21.9233514          136.8326100
               14366           56.5219800          -34.5989607           21.9230193          136.7387344
               14367           56.5071596          -34.5840020           21.9231576          136.7028806
               14368           56.5154740          -34.5920025           21.9234715          136.7229949
               14369           56.5434050          -34.6194295           21.9239755          136.7905660
               14370           56.5851752          -34.6617248           21.9234504          136.8916169
               14371           56.6334188          -34.7101545           21.9232643          137.0083286
               14372           56.6800385          -34.7555406           21.9244978          137.1211115
               14373           56.7171352          -34.7919263           21.9252089          137.2108564
               14374           56.7379136          -34.8135529           21.9243607          137.2611237
               14375           56.7374657          -34.8136358           21.9238299          137.2600403
               14376           56.7133426          -34.7902619           21.9230807          137.2016813
               14377           56.6658400          -34.7422990           21.9235409          137.0867623
               14378           56.5979572          -34.6749555           21.9230017          136.9225393
               14379           56.5150602          -34.5918971           21.9231631          136.7219938
               14380           56.4242778          -34.5007760           21.9235018          136.5023719
               14381           56.3336865          -34.4096110           21.9240755          136.2832122
               14382           56.2513903          -34.3267450           21.9246453          136.0841201
               14383           56.1846042          -34.2575978           21.9270064          135.9225502
               14384           56.1388270          -34.2120856           21.9267414          135.8118055
               14385           56.1172195          -34.1912731           21.9259463          135.7595322
               14386           56.1202545          -34.1945288           21.9257256          135.7668745
               14387           56.1456674          -34.2197754           21.9258920          135.8283537
               14388           56.1887230          -34.2628157           21.9259073          135.9325144
               14389           56.2427722          -34.3173817           21.9253905          136.0632710
               14390           56.3000243          -34.3756918           21.9243324          136.2017760
               14391           56.3524467          -34.4284837           21.9239630          136.3285971
               14392           56.3926976          -34.4694839           21.9232137          136.4259726
               14393           56.4149814          -34.4918957           21.9230857          136.4798819
               14394           56.4157236          -34.4922632           21.9234604          136.4816774
               14395           56.3939953          -34.4704020           21.9235934          136.4291121
               14396           56.3516329          -34.4282071           21.9234257          136.3266282
               14397           56.2930360          -34.3695824           21.9234535          136.1848699
               14398           56.2246747          -34.3003036           21.9243712          136.0194893
               14399           56.1543549          -34.2285426           21.9258123          135.8493708
               14400           56.0903370          -34.1643566           21.9259804          135.6944976
               14401           56.0403924          -34.1135446           21.9268478          135.5736712
               14402           56.0109152          -34.0825717           21.9283436          135.5023596
               14403           56.0061879          -34.0791807           21.9270072          135.4909230
               14404           56.0278846          -34.0998113           21.9280733          135.5434120
               14405           56.0748770          -34.1466890           21.9281880          135.6570967
               14406           56.1433518          -34.2151128           21.9282390          135.8227519
               14407           56.2272365          -34.2999095           21.9273270          136.0256869
               14408           56.3188787          -34.3917636           21.9271151          136.2473889
               14409           56.4099084          -34.4830639           21.9268444          136.4676091
               14410           56.4921784          -34.5667162           21.9254622          136.6666379
               14411           56.5586755          -34.6342444           21.9244311          136.8275086
               14412           56.6043085          -34.6793721           21.9249364          136.9379045
               14413           56.6264668          -34.7022981           21.9241687          136.9915103
               14414           56.6253013          -34.7008955           21.9244057          136.9886905
               14415           56.6036979          -34.6789911           21.9247068          136.9364273
               14416           56.5669333          -34.6418931           21.9250402          136.8474859
               14417           56.5220517          -34.5966435           21.9254082          136.7389078
               14418           56.4770520          -34.5520554           21.9249966          136.6300440
               14419           56.4399662          -34.5147540           21.9252122          136.5403253
               14420           56.4179321          -34.4930008           21.9249313          136.4870202
               14421           56.4163727          -34.4909254           21.9254472          136.4832476
               14422           56.4383672          -34.5114277           21.9269395          136.5364571
               14423           56.4842926          -34.5571650           21.9271276          136.6475604
               14424           56.5517774          -34.6252725           21.9265049          136.8108205
               14425           56.6359767          -34.7104976           21.9254791          137.0145168
               14426           56.7301154          -34.8053795           21.9247359          137.2422583
               14427           56.8262619          -34.9023030           21.9239589          137.4748572
               14428           56.9162338          -34.9927188           21.9235150          137.6925184
               14429           56.9925245          -35.0697831           21.9227415          137.8770820
               14430           57.0491631          -35.1280586           21.9211045          138.0141027
               14431           57.0823919          -35.1618601           21.9205318          138.0944903
               14432           57.0910922          -35.1701454           21.9209468          138.1155382
               14433           57.0769063          -35.1545860           21.9223204          138.0812195
               14434           57.0440453          -35.1197574           21.9242879          138.0017217
               14435           56.9988029          -35.0747768           21.9240262          137.8922707
               14436           56.9488307          -35.0237213           21.9251094          137.7713772
               14437           56.9022560          -34.9770891           21.9251670          137.6587032
               14438           56.8667479          -34.9417847           21.9249633          137.5728015
               14439           56.8486249          -34.9233581           21.9252668          137.5289581
               14440           56.8521230          -34.9255096           21.9266135          137.5374208
               14441           56.8789073          -34.9517742           21.9271332          137.6022177
               14442           56.9278693          -35.0000662           21.9278031          137.7206671
               14443           56.9952378          -35.0673228           21.9279150          137.8836459
               14444           57.0750015          -35.1472225           21.9277790          138.0766114
               14445           57.1595903          -35.2333775           21.9262128          138.2812496
               14446           57.2407288          -35.3145523           21.9261765          138.4775411
               14447           57.3103697          -35.3853256           21.9250441          138.6460173
               14448           57.3616019          -35.4381583           21.9234436          138.7699590
               14449           57.3894418          -35.4668722           21.9225696          138.8373095
               14450           57.3913894          -35.4683616           21.9230278          138.8420212
               14451           57.3677101          -35.4445999           21.9231102          138.7847359
               14452           57.3214033          -35.3977884           21.9236148          138.6727098
               14453           57.2578564          -35.3340752           21.9237812          138.5189764
               14454           57.1842314          -35.2595761           21.9246553          138.3408619
               14455           57.1086495          -35.1835454           21.9251041          138.1580131
               14456           57.0392679          -35.1140515           21.9252164          137.9901641
               14457           56.9833510          -35.0565890           21.9267620          137.8548892
               14458           56.9464503          -35.0198319           21.9266183          137.7656185
               14459           56.9317773          -35.0052555           21.9265218          137.7301214
               14460           56.9398447          -35.0141593           21.9256854          137.7496381
               14461           56.9684161          -35.0428453           21.9255709          137.8187586
               14462           57.0127761          -35.0883447           21.9244314          137.9260748
               14463           57.0662763          -35.1418647           21.9244115          138.0555032
               14464           57.1211027          -35.1967436           21.9243591          138.1881399
               14465           57.1691788          -35.2442211           21.9249577          138.3044465
               14466           57.2030997          -35.2785278           21.9245719          138.3865082
               14467           57.2169960          -35.2929180           21.9240780          138.4201263
               14468           57.2072131          -35.2822735           21.9249397          138.3964595
               14469           57.1727349          -35.2473728           21.9253620          138.3130492
               14470           57.1153170          -35.1901157           21.9252012          138.1741431
               14471           57.0393032          -35.1135437           21.9257596          137.9902497
               14472           56.9511379          -35.0254289           21.9257090          137.7769589
               14473           56.8586433          -34.9328995           21.9257438          137.5531946
               14474           56.7701309          -34.8435413           21.9265896          137.3390644
               14475           56.6934621          -34.7651884           21.9282737          137.1535861
               14476           56.6351627          -34.7067040           21.9284587          137.0125474
               14477           56.5996821          -34.6716500           21.9280321          136.9267124
               14478           56.5888973          -34.6615601           21.9273373          136.9006216
               14479           56.6019056          -34.6739371           21.9279685          136.9320914
               14480           56.6351337          -34.7071641           21.9279695          137.0124771
               14481           56.6827439          -34.7552467           21.9274972          137.1276566
               14482           56.7373080          -34.8093287           21.9279793          137.2596588
               14483           56.7906663          -34.8630688           21.9275975          137.3887437
               14484           56.8348645          -34.9086963           21.9261682          137.4956688
               14485           56.8630584          -34.9375154           21.9255430          137.5638757
               14486           56.8702930          -34.9447731           21.9255199          137.5813778
               14487           56.8540726          -34.9290641           21.9250085          137.5421372
               14488           56.8146429          -34.8894090           21.9252339          137.4467483
               14489           56.7549660          -34.8302881           21.9246779          137.3023773
               14490           56.6803788          -34.7551920           21.9251867          137.1219347
               14491           56.5979795          -34.6725570           21.9254225          136.9225933
               14492           56.5158197          -34.5899658           21.9258539          136.7238311
               14493           56.4419817          -34.5156427           21.9263390          136.5452014
               14494           56.3836605          -34.4566199           21.9270406          136.4041099
               14495           56.3463464          -34.4194430           21.9269034          136.3138392
               14496           56.3331928          -34.4057362           21.9274566          136.2820178
               14497           56.3446573          -34.4164255           21.9282317          136.3097528
               14498           56.3784533          -34.4497777           21.9286756          136.3915126
               14499           56.4298122          -34.5013291           21.9284830          136.5157607
               14500           56.4920228          -34.5641470           21.9278758          136.6662613
               14501           56.5572057          -34.6301245           21.9270812          136.8239528
               14502           56.6172139          -34.6896796           21.9275343          136.9691254
               14503           56.6645580          -34.7384662           21.9260918          137.0836610
               14504           56.6932664          -34.7672807           21.9259857          137.1531126
               14505           56.6995665          -34.7735456           21.9260208          137.1683539
               14506           56.6823148          -34.7560307           21.9262840          137.1266183
               14507           56.6431254          -34.7176820           21.9254434          137.0318109
               14508           56.5861845          -34.6612018           21.9249827          136.8940588
               14509           56.5177714          -34.5907561           21.9270154          136.7285529
               14510           56.4455467          -34.5182119           21.9273348          136.5538259
               14511           56.3776751          -34.4493393           21.9283359          136.3896301
               14512           56.3218836          -34.3932756           21.9286081          136.2546585
               14513           56.2845807          -34.3557411           21.9288396          136.1644146
               14514           56.2701314          -34.3406852           21.9294461          136.1294587
               14515           56.2803469          -34.3514336           21.9289133          136.1541722
               14516           56.3142778          -34.3870936           21.9271842          136.2362583
               14517           56.3683309          -34.4414044           21.9269265          136.3670245
               14518           56.4366734          -34.5113412           21.9253322          136.5323595
               14519           56.5118913          -34.5872153           21.9246759          136.7143275
               14520           56.5858402          -34.6622689           21.9235713          136.8932258
               14521           56.6505772          -34.7268184           21.9237588          137.0498384
               14522           56.6992587          -34.7750917           21.9241669          137.1676092
               14523           56.7269186          -34.8031198           21.9237988          137.2345245
               14524           56.7310334          -34.8072409           21.9237925          137.2444790
               14525           56.7118081          -34.7871630           21.9246450          137.1979689
