           Time Step     Kinetic Energy eV     Potential Energy eV       Total Energy eV         Current Temp
                 387            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 388            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 389            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 390            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 391            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 392            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 393            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 394            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 395            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 396            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 397            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 398            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 399            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 400            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 401            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 402            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 403            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 404            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 405            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 406            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 407            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 408            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 409            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 410            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 411            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 412            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 413            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 414            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 415            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 416            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 417            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 418            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 419            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 420            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 421            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 422            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 423            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
                 424            -nan(ind)            -nan(ind)            -nan(ind)            -nan(ind)
